time,altitude,speed,temperature,voltage
134.35,28589,-166,87.91,8.6
134.4,28511,-164,87.87,8.6
134.45,28520,-165,87.87,8.6
134.5,28499,-166,87.87,8.6
134.55,28547,-169,87.89,8.6
134.6,28425,-170,87.87,8.6
134.65,28505,-170,87.87,8.6
134.7,28410,-172,87.84,8.6
134.75,28459,-175,87.85,8.6
134.8,28390,-179,87.84,8.6
134.85,28459,-184,87.85,8.6
134.9,28347,-186,87.84,8.6
134.95,28453,-187,87.84,8.6
135,28382,-185,87.84,8.6
135.05,28408,-184,87.82,8.6
135.1,28381,-182,87.82,8.6
135.15,28386,-181,87.8,8.6
135.2,28343,-179,87.8,8.6
135.25,28345,-182,87.8,8.6
135.3,28359,-183,87.8,8.6
135.35,28352,-185,87.8,8.6
135.4,28321,-187,87.8,8.6
135.45,28370,-184,87.78,8.6
135.5,28285,-182,87.78,8.6
135.55,28323,-178,87.78,8.6
135.6,28285,-174,87.78,8.6
135.65,28324,-172,87.76,8.6
135.7,28249,-169,87.78,8.6
135.75,28299,-169,87.76,8.6
135.8,28236,-168,87.75,8.6
135.85,28263,-166,87.73,8.6
135.9,28199,-164,87.75,8.6
135.95,28275,-161,87.73,8.6
136,28184,-158,87.75,8.6
136.05,28267,-157,87.73,8.6
136.1,28146,-157,87.71,8.6
136.15,28255,-158,87.71,8.6
136.2,28165,-161,87.71,8.6
136.25,28248,-164,87.71,8.6
136.3,28138,-170,87.69,8.6
136.35,28187,-171,87.69,8.6
136.4,28113,-170,87.69,8.6
136.45,28216,-168,87.67,8.6
136.5,28111,-162,87.69,8.6
136.55,28177,-160,87.69,8.6
136.6,28077,-162,87.69,8.6
136.65,28189,-162,87.69,8.6
136.7,28030,-163,87.66,8.6
136.75,28156,-162,87.66,8.6
136.8,28028,-159,87.66,8.6
136.85,28128,-157,87.66,8.6
136.9,28032,-157,87.66,8.6
136.95,28192,-157,87.66,8.6
137,28008,-158,87.64,8.6
137.05,28154,-159,87.62,8.6
137.1,27998,-159,87.64,8.6
137.15,28121,-159,87.62,8.6
137.2,27977,-158,87.62,8.6
137.25,28051,-157,87.6,8.6
137.3,27959,-156,87.58,8.6
137.35,28048,-157,87.6,8.6
137.4,27948,-160,87.58,8.6
137.45,28058,-163,87.58,8.6
137.5,27979,-166,87.58,8.6
137.55,28024,-166,87.58,8.6
137.6,27928,-165,87.57,8.6
137.65,28001,-164,87.57,8.6
137.7,27895,-161,87.55,8.6
137.75,28005,-161,87.57,8.6
137.8,27910,-164,87.55,8.6
137.85,27956,-168,87.57,8.6
137.9,27885,-176,87.55,8.6
137.95,27960,-181,87.53,8.6
138,27875,-183,87.53,8.6
138.05,27937,-184,87.53,8.6
138.1,27836,-178,87.51,8.6
138.15,27946,-174,87.53,8.6
138.2,27842,-169,87.51,8.6
138.25,27943,-165,87.51,8.6
138.3,27806,-165,87.48,8.6
138.35,27881,-167,87.49,8.6
138.4,27804,-170,87.48,8.6
138.45,27864,-173,87.49,8.6
138.5,27776,-174,87.46,8.6
138.55,27844,-171,87.48,8.6
138.6,27748,-168,87.48,8.6
138.65,27833,-166,87.48,8.6
138.7,27756,-166,87.46,8.6
138.75,27806,-169,87.46,8.6
138.8,27741,-171,87.44,8.6
138.85,27755,-170,87.44,8.6
138.9,27720,-166,87.44,8.6
138.95,27768,-162,87.44,8.6
139,27683,-160,87.42,8.6
139.05,27739,-161,87.44,8.6
139.1,27669,-164,87.4,8.6
139.15,27757,-166,87.4,8.6
139.2,27680,-166,87.4,8.6
139.25,27700,-166,87.4,8.6
139.3,27637,-161,87.37,8.6
139.35,27717,-162,87.4,8.6
139.4,27633,-163,87.37,8.6
139.45,27697,-164,87.39,8.6
139.5,27595,-164,87.37,8.6
139.55,27712,-161,87.37,8.6
139.6,27579,-156,87.35,8.6
139.65,27702,-154,87.37,8.6
139.7,27559,-153,87.35,8.6
139.75,27665,-152,87.37,8.6
139.8,27492,-153,87.35,8.6
139.85,27693,-152,87.35,8.6
139.9,27542,-153,87.35,8.6
139.95,27674,-152,87.33,8.6
140,27510,-153,87.31,8.6
140.05,27654,-152,87.33,8.6
140.1,27490,-152,87.31,8.6
140.15,27626,-152,87.31,8.6
140.2,27457,-150,87.31,8.6
140.25,27658,-148,87.31,8.6
140.3,27469,-148,87.28,8.6
140.35,27592,-148,87.28,8.6
140.4,27431,-151,87.28,8.6
140.45,27515,-153,87.28,8.6
140.5,27430,-154,87.28,8.6
140.55,27571,-157,87.28,8.6
140.6,27476,-158,87.26,8.6
140.65,27493,-159,87.28,8.6
140.7,27450,-160,87.26,8.6
140.75,27494,-163,87.26,8.6
140.8,27442,-167,87.24,8.6
140.85,27442,-173,87.26,8.6
140.9,27439,-180,87.22,8.6
140.95,27392,-183,87.24,8.6
141,27447,-185,87.21,8.6
141.05,27399,-183,87.24,8.6
141.1,27425,-182,87.21,8.6
141.15,27378,-179,87.22,8.6
141.2,27430,-177,87.19,8.6
141.25,27361,-175,87.22,8.6
141.3,27426,-169,87.19,8.6
141.35,27339,-163,87.21,8.6
141.4,27378,-156,87.17,8.6
141.45,27335,-150,87.19,8.6
141.5,27363,-147,87.19,8.6
141.55,27304,-148,87.19,8.6
141.6,27363,-147,87.15,8.6
141.65,27268,-147,87.17,8.6
141.7,27317,-147,87.17,8.6
141.75,27237,-145,87.15,8.6
141.8,27320,-144,87.15,8.6
141.85,27191,-142,87.15,8.6
141.9,27285,-140,87.15,8.6
141.95,27180,-138,87.15,8.6
142,27260,-139,87.13,8.6
142.05,27166,-139,87.13,8.6
142.1,27235,-142,87.13,8.6
142.15,27185,-148,87.13,8.6
142.2,27234,-152,87.13,8.6
142.25,27200,-158,87.1,8.6
142.3,27190,-162,87.1,8.6
142.35,27206,-163,87.1,8.6
142.4,27177,-162,87.1,8.6
142.45,27236,-162,87.1,8.6
142.5,27181,-158,87.08,8.6
142.55,27244,-156,87.1,8.6
142.6,27177,-155,87.06,8.6
142.65,27207,-152,87.08,8.6
142.7,27163,-151,87.06,8.6
142.75,27180,-149,87.06,8.6
142.8,27152,-146,87.06,8.6
142.85,27191,-140,87.06,8.6
142.9,27111,-134,87.06,8.6
142.95,27185,-126,87.06,8.6
143,27114,-123,87.04,8.6
143.05,27196,-124,87.04,8.6
143.1,27040,-130,87.03,8.6
143.15,27178,-139,87.04,8.6
143.2,27019,-149,87.01,8.6
143.25,27133,-157,87.04,8.6
143.3,26975,-166,87.01,8.6
143.35,27098,-172,87.03,8.6
143.4,26986,-179,87.01,8.6
143.45,27077,-184,87.01,8.6
143.5,26999,-185,87.01,8.6
143.55,27038,-186,87.01,8.6
143.6,27004,-182,87.01,8.6
143.65,26999,-179,86.97,8.6
143.7,26979,-177,86.99,8.6
143.75,26971,-175,86.95,8.6
143.8,26982,-174,86.97,8.6
143.85,26939,-174,86.95,8.6
143.9,27023,-176,86.95,8.6
143.95,26965,-176,86.95,8.6
144,27012,-180,86.95,8.6
144.05,26938,-182,86.95,8.6
144.1,26953,-183,86.95,8.6
144.15,26890,-184,86.92,8.6
144.2,26938,-180,86.95,8.6
144.25,26827,-178,86.92,8.6
144.3,26900,-171,86.94,8.6
144.35,26812,-169,86.92,8.6
144.4,26858,-164,86.92,8.6
144.45,26844,-162,86.92,8.6
144.5,26831,-158,86.92,8.6
144.55,26865,-153,86.92,8.6
144.6,26822,-149,86.9,8.6
144.65,26859,-145,86.88,8.6
144.7,26807,-143,86.88,8.6
144.75,26851,-143,86.88,8.6
144.8,26810,-144,86.88,8.6
144.85,26811,-150,86.88,8.6
144.9,26814,-158,86.86,8.6
144.95,26803,-163,86.88,8.6
145,26767,-166,86.85,8.6
145.05,26779,-164,86.86,8.6
145.1,26703,-159,86.85,8.6
145.15,26764,-153,86.83,8.6
145.2,26674,-147,86.85,8.6
145.25,26755,-141,86.85,8.6
145.3,26692,-139,86.81,8.6
145.35,26725,-134,86.83,8.6
145.4,26711,-140,86.81,8.6
145.45,26713,-143,86.81,8.6
145.5,26740,-148,86.79,8.6
145.55,26696,-152,86.81,8.6
145.6,26749,-150,86.79,8.6
145.65,26685,-151,86.79,8.6
145.7,26712,-149,86.77,8.6
145.75,26671,-150,86.79,8.6
145.8,26730,-151,86.77,8.6
145.85,26650,-151,86.79,8.6
145.9,26691,-153,86.77,8.6
145.95,26584,-152,86.76,8.6
146,26700,-153,86.77,8.6
146.05,26568,-153,86.76,8.6
146.1,26687,-152,86.74,8.6
146.15,26547,-155,86.76,8.6
146.2,26656,-153,86.74,8.6
146.25,26502,-157,86.74,8.6
146.3,26709,-158,86.74,8.6
146.35,26505,-160,86.74,8.6
146.4,26605,-164,86.74,8.6
146.45,26518,-165,86.7,8.6
146.5,26543,-171,86.7,8.6
146.55,26552,-173,86.7,8.6
146.6,26536,-176,86.7,8.6
146.65,26575,-181,86.68,8.6
146.7,26504,-186,86.7,8.6
146.75,26551,-190,86.68,8.6
146.8,26489,-194,86.68,8.6
146.85,26550,-192,86.67,8.6
146.9,26452,-186,86.68,8.6
146.95,26539,-178,86.67,8.6
147,26395,-169,86.67,8.6
147.05,26511,-163,86.67,8.6
147.1,26357,-158,86.63,8.6
147.15,26477,-155,86.65,8.6
147.2,26368,-156,86.63,8.6
147.25,26427,-156,86.63,8.6
147.3,26410,-162,86.63,8.6
147.35,26376,-165,86.63,8.6
147.4,26430,-167,86.63,8.6
147.45,26353,-168,86.63,8.6
147.5,26404,-166,86.63,8.6
147.55,26366,-167,86.61,8.6
147.6,26379,-165,86.63,8.6
147.65,26296,-164,86.61,8.6
147.7,26385,-163,86.59,8.6
147.75,26246,-161,86.61,8.6
147.8,26319,-160,86.59,8.6
147.85,26266,-158,86.58,8.6
147.9,26299,-156,86.58,8.6
147.95,26326,-153,86.59,8.6
148,26311,-152,86.58,8.6
148.05,26316,-151,86.58,8.6
148.1,26312,-150,86.54,8.6
148.15,26297,-149,86.56,8.6
148.2,26290,-144,86.52,8.6
148.25,26315,-142,86.56,8.6
148.3,26207,-138,86.52,8.6
148.35,26273,-136,86.54,8.6
148.4,26178,-139,86.52,8.6
148.45,26237,-139,86.52,8.6
148.5,26210,-142,86.52,8.6
148.55,26229,-145,86.52,8.6
148.6,26239,-143,86.52,8.6
148.65,26200,-143,86.49,8.6
148.7,26230,-140,86.49,8.6
148.75,26194,-137,86.47,8.6
148.8,26205,-137,86.49,8.6
148.85,26167,-138,86.47,8.6
148.9,26235,-144,86.49,8.6
148.95,26127,-150,86.45,8.6
149,26187,-156,86.47,8.6
149.05,26084,-162,86.45,8.6
149.1,26154,-166,86.45,8.6
149.15,26130,-168,86.45,8.6
149.2,26110,-171,86.43,8.6
149.25,26143,-166,86.45,8.6
149.3,26162,-160,86.41,8.6
149.35,26133,-151,86.43,8.6
149.4,26086,-141,86.41,8.6
149.45,26118,-139,86.43,8.6
149.5,26070,-137,86.4,8.6
149.55,26134,-142,86.4,8.6
149.6,25987,-149,86.4,8.6
149.65,26100,-154,86.4,8.6
149.7,26003,-158,86.4,8.6
149.75,26049,-163,86.4,8.6
149.8,26033,-162,86.4,8.6
149.85,25992,-162,86.4,8.6
149.9,26056,-160,86.38,8.6
149.95,25982,-151,86.36,8.6
150,26009,-148,86.36,8.6
150.05,25979,-143,86.36,8.6
150.1,26003,-144,86.36,8.6
150.15,25893,-152,86.32,8.6
150.2,25994,-161,86.36,8.6
150.25,25903,-167,86.32,8.6
150.3,25945,-172,86.34,8.6
150.35,25962,-169,86.32,8.6
150.4,25930,-163,86.32,8.6
150.45,26016,-157,86.32,8.6
150.5,25922,-151,86.31,8.6
150.55,25949,-148,86.31,8.6
150.6,25883,-146,86.31,8.6
150.65,25951,-152,86.31,8.6
150.7,25824,-150,86.29,8.6
150.75,25918,-155,86.31,8.6
150.8,25874,-153,86.27,8.6
150.85,25827,-149,86.29,8.6
150.9,25912,-150,86.27,8.6
150.95,25831,-147,86.27,8.6
151,25896,-148,86.25,8.6
151.05,25844,-148,86.27,8.6
151.1,25873,-147,86.27,8.6
151.15,25758,-144,86.25,8.6
151.2,25849,-148,86.23,8.6
151.25,25748,-145,86.22,8.6
151.3,25809,-149,86.23,8.6
151.35,25807,-154,86.2,8.6
151.4,25776,-155,86.23,8.6
151.45,25808,-160,86.2,8.6
151.5,25795,-161,86.2,8.6
151.55,25819,-162,86.2,8.6
151.6,25696,-161,86.2,8.6
151.65,25798,-165,86.2,8.6
151.7,25666,-161,86.2,8.6
151.75,25743,-162,86.2,8.6
151.8,25740,-158,86.18,8.6
151.85,25711,-155,86.18,8.6
151.9,25768,-158,86.18,8.6
151.95,25663,-161,86.18,8.6
152,25718,-168,86.16,8.6
152.05,25654,-167,86.14,8.6
152.1,25733,-165,86.16,8.6
152.15,25590,-156,86.14,8.6
152.2,25683,-149,86.14,8.6
152.25,25656,-145,86.13,8.6
152.3,25633,-147,86.13,8.6
152.35,25679,-154,86.13,8.6
152.4,25642,-160,86.11,8.6
152.45,25648,-169,86.11,8.6
152.5,25571,-171,86.09,8.6
152.55,25679,-170,86.11,8.6
152.6,25519,-165,86.09,8.6
152.65,25590,-162,86.09,8.6
152.7,25534,-160,86.09,8.6
152.75,25567,-165,86.07,8.6
152.8,25580,-172,86.09,8.6
152.85,25592,-171,86.05,8.6
152.9,25572,-173,86.09,8.6
152.95,25459,-165,86.07,8.6
153,25590,-158,86.05,8.6
153.05,25453,-153,86.05,8.6
153.1,25516,-150,86.05,8.6
153.15,25539,-152,86.05,8.6
153.2,25513,-156,86.05,8.6
153.25,25529,-165,86.04,8.6
153.3,25474,-169,86.02,8.6
153.35,25543,-171,86.02,8.6
153.4,25389,-171,86,8.6
153.45,25494,-166,86.02,8.6
153.5,25426,-158,85.98,8.6
153.55,25421,-156,85.98,8.6
153.6,25454,-152,85.98,8.6
153.65,25408,-149,85.98,8.6
153.7,25451,-155,85.98,8.6
153.75,25321,-157,85.98,8.6
153.8,25437,-161,85.98,8.6
153.85,25326,-166,85.96,8.6
153.9,25412,-165,85.96,8.6
153.95,25394,-166,85.96,8.6
154,25375,-168,85.96,8.6
154.05,25413,-170,85.95,8.6
154.1,25348,-173,85.95,8.6
154.15,25398,-177,85.95,8.6
154.2,25273,-179,85.93,8.6
154.25,25336,-179,85.93,8.6
154.3,25337,-179,85.89,8.6
154.35,25261,-174,85.93,8.6
154.4,25309,-167,85.91,8.6
154.45,25368,-162,85.89,8.6
154.5,25300,-156,85.89,8.6
154.55,25199,-154,85.89,8.6
154.6,25384,-153,85.89,8.6
154.65,25209,-152,85.87,8.6
154.7,25259,-151,85.89,8.6
154.75,25273,-150,85.87,8.6
154.8,25221,-150,85.87,8.6
154.85,25272,-149,85.87,8.6
154.9,25156,-152,85.87,8.6
154.95,25250,-156,85.87,8.6
155,25122,-163,85.87,8.6
155.05,25185,-168,85.84,8.6
155.1,25197,-169,85.86,8.6
155.15,25144,-167,85.86,8.6
155.2,25198,-158,85.84,8.6
155.25,25093,-152,85.84,8.6
155.3,25197,-150,85.84,8.6
155.35,25070,-152,85.82,8.6
155.4,25167,-156,85.8,8.6
155.45,25169,-164,85.82,8.6
155.5,25099,-161,85.8,8.6
155.55,25149,-156,85.8,8.6
155.6,25125,-154,85.77,8.6
155.65,25152,-145,85.78,8.6
155.7,25027,-146,85.77,8.6
155.75,25121,-148,85.77,8.6
155.8,25094,-150,85.77,8.6
155.85,25081,-150,85.77,8.6
155.9,25104,-147,85.77,8.6
155.95,25076,-143,85.73,8.6
156,25076,-135,85.75,8.6
156.05,24976,-136,85.75,8.6
156.1,25024,-137,85.75,8.6
156.15,25047,-141,85.73,8.6
156.2,25009,-143,85.73,8.6
156.25,25058,-143,85.75,8.6
156.3,24992,-144,85.69,8.6
156.35,25059,-142,85.71,8.6
156.4,24924,-147,85.69,8.6
156.45,24994,-153,85.69,8.6
156.5,24978,-159,85.69,8.6
156.55,24967,-165,85.68,8.6
156.6,25016,-170,85.68,8.6
156.65,24967,-170,85.68,8.6
156.7,25011,-165,85.68,8.6
156.75,24875,-162,85.66,8.6
156.8,24987,-156,85.68,8.6
156.85,24886,-155,85.66,8.6
156.9,24899,-157,85.66,8.6
156.95,24937,-159,85.66,8.6
157,24923,-159,85.66,8.6
157.05,24941,-159,85.66,8.6
157.1,24839,-155,85.64,8.6
157.15,24917,-152,85.66,8.6
157.2,24816,-152,85.6,8.6
157.25,24888,-151,85.62,8.6
157.3,24871,-152,85.59,8.6
157.35,24835,-157,85.62,8.6
157.4,24873,-160,85.59,8.6
157.45,24805,-164,85.6,8.6
157.5,24846,-168,85.6,8.6
157.55,24736,-166,85.59,8.6
157.6,24802,-162,85.59,8.6
157.65,24750,-157,85.57,8.6
157.7,24755,-152,85.57,8.6
157.75,24827,-147,85.55,8.6
157.8,24798,-151,85.57,8.6
157.85,24805,-155,85.55,8.6
157.9,24723,-160,85.57,8.6
157.95,24784,-167,85.57,8.6
158,24651,-164,85.55,8.6
158.05,24728,-160,85.53,8.6
158.1,24762,-152,85.53,8.6
158.15,24699,-145,85.53,8.6
158.2,24783,-140,85.51,8.6
158.25,24706,-141,85.53,8.6
158.3,24728,-144,85.5,8.6
158.35,24630,-147,85.53,8.6
158.4,24703,-151,85.51,8.6
158.45,24588,-148,85.5,8.6
158.5,24656,-146,85.5,8.6
158.55,24699,-139,85.48,8.6
158.6,24655,-136,85.5,8.6
158.65,24703,-136,85.46,8.6
158.7,24644,-139,85.5,8.6
158.75,24674,-145,85.46,8.6
158.8,24572,-149,85.46,8.6
158.85,24659,-151,85.46,8.6
158.9,24516,-147,85.46,8.6
158.95,24621,-148,85.46,8.6
159,24589,-142,85.44,8.6
159.05,24587,-145,85.44,8.6
159.1,24616,-150,85.44,8.6
159.15,24578,-150,85.44,8.6
159.2,24622,-156,85.42,8.6
159.25,24561,-154,85.41,8.6
159.3,24604,-148,85.42,8.6
159.35,24493,-144,85.42,8.6
159.4,24576,-143,85.41,8.6
159.45,24487,-140,85.39,8.6
159.5,24519,-150,85.41,8.6
159.55,24530,-156,85.39,8.6
159.6,24499,-158,85.37,8.6
159.65,24518,-161,85.39,8.6
159.7,24501,-156,85.37,8.6
159.75,24538,-149,85.37,8.6
159.8,24428,-145,85.35,8.6
159.85,24526,-145,85.35,8.6
159.9,24399,-144,85.35,8.6
159.95,24468,-153,85.35,8.6
160,24424,-155,85.35,8.6
160.05,24448,-157,85.35,8.6
160.1,24471,-161,85.35,8.6
160.15,24399,-158,85.33,8.6
160.2,24410,-159,85.35,8.6
160.25,24429,-160,85.3,8.6
160.3,24407,-157,85.32,8.6
160.35,24334,-156,85.28,8.6
160.4,24448,-157,85.3,8.6
160.45,24320,-153,85.3,8.6
160.5,24359,-155,85.32,8.6
160.55,24382,-153,85.3,8.6
160.6,24329,-150,85.26,8.6
160.65,24376,-148,85.28,8.6
160.7,24341,-145,85.24,8.6
160.75,24357,-145,85.28,8.6
160.8,24307,-144,85.24,8.6
160.85,24359,-146,85.24,8.6
160.9,24233,-147,85.24,8.6
160.95,24296,-153,85.24,8.6
161,24288,-154,85.24,8.6
161.05,24276,-156,85.24,8.6
161.1,24318,-155,85.24,8.6
161.15,24272,-149,85.23,8.6
161.2,24258,-146,85.23,8.6
161.25,24272,-142,85.23,8.6
161.3,24249,-139,85.23,8.6
161.35,24194,-138,85.19,8.6
161.4,24268,-143,85.23,8.6
161.45,24172,-144,85.19,8.6
161.5,24223,-153,85.19,8.6
161.55,24227,-158,85.17,8.6
161.6,24200,-163,85.19,8.6
161.65,24270,-164,85.17,8.6
161.7,24199,-161,85.17,8.6
161.75,24218,-155,85.15,8.6
161.8,24158,-147,85.15,8.6
161.85,24209,-142,85.15,8.6
161.9,24100,-138,85.14,8.6
161.95,24173,-143,85.15,8.6
162,24087,-150,85.14,8.6
162.05,24153,-160,85.14,8.6
162.1,24156,-169,85.1,8.6
162.15,24098,-172,85.14,8.6
162.2,24168,-168,85.1,8.6
162.25,24100,-162,85.12,8.6
162.3,24158,-154,85.12,8.6
162.35,24069,-148,85.1,8.6
162.4,24135,-150,85.1,8.6
162.45,24011,-150,85.1,8.6
162.5,24100,-158,85.1,8.6
162.55,23981,-167,85.06,8.6
162.6,24032,-175,85.1,8.6
162.65,24052,-180,85.06,8.6
162.7,24012,-181,85.06,8.6
162.75,24076,-174,85.05,8.6
162.8,24010,-165,85.06,8.6
162.85,24063,-156,85.05,8.6
162.9,23986,-146,85.03,8.6
162.95,24043,-145,85.05,8.6
163,23928,-144,85.03,8.6
163.05,23982,-149,85.03,8.6
163.1,23909,-157,85.01,8.6
163.15,23918,-165,85.03,8.6
163.2,23962,-172,85.01,8.6
163.25,23936,-179,85.03,8.6
163.3,23977,-177,85.01,8.6
163.35,23911,-173,85.01,8.6
163.4,23944,-165,85.01,8.6
163.45,23890,-150,84.99,8.6
163.5,23920,-143,84.99,8.6
163.55,23849,-134,84.97,8.6
163.6,23897,-132,84.97,8.6
163.65,23826,-137,84.97,8.6
163.7,23855,-142,84.97,8.6
163.75,23875,-152,84.96,8.6
163.8,23847,-160,84.94,8.6
163.85,23899,-162,84.96,8.6
163.9,23849,-161,84.96,8.6
163.95,23857,-155,84.96,8.6
164,23843,-146,84.94,8.6
164.05,23858,-140,84.94,8.6
164.1,23781,-135,84.94,8.6
164.15,23832,-135,84.94,8.6
164.2,23727,-138,84.92,8.6
164.25,23790,-141,84.92,8.6
164.3,23749,-146,84.92,8.6
164.35,23739,-147,84.92,8.6
164.4,23815,-145,84.92,8.6
164.45,23744,-145,84.92,8.6
164.5,23787,-140,84.9,8.6
164.55,23778,-139,84.88,8.6
164.6,23792,-140,84.9,8.6
164.65,23744,-140,84.88,8.6
164.7,23782,-147,84.88,8.6
164.75,23661,-151,84.85,8.6
164.8,23756,-153,84.88,8.6
164.85,23654,-157,84.85,8.6
164.9,23710,-158,84.85,8.6
164.95,23674,-160,84.85,8.6
165,23709,-164,84.85,8.6
165.05,23671,-164,84.85,8.6
165.1,23643,-164,84.81,8.6
165.15,23721,-160,84.85,8.6
165.2,23640,-152,84.81,8.6
165.25,23699,-150,84.81,8.6
165.3,23592,-147,84.81,8.6
165.35,23697,-148,84.81,8.6
165.4,23552,-154,84.79,8.6
165.45,23693,-158,84.79,8.6
165.5,23579,-166,84.81,8.6
165.55,23595,-173,84.79,8.6
165.6,23605,-176,84.79,8.6
165.65,23558,-179,84.78,8.6
165.7,23568,-175,84.79,8.6
165.75,23537,-169,84.76,8.6
165.8,23588,-162,84.78,8.6
165.85,23553,-156,84.74,8.6
165.9,23576,-152,84.76,8.6
165.95,23492,-146,84.72,8.6
166,23527,-145,84.76,8.6
166.05,23458,-142,84.72,8.6
166.1,23499,-143,84.72,8.6
166.15,23466,-145,84.72,8.6
166.2,23467,-144,84.7,8.6
166.25,23508,-146,84.7,8.6
166.3,23453,-147,84.7,8.6
166.35,23500,-151,84.7,8.6
166.4,23441,-153,84.7,8.6
166.45,23483,-156,84.7,8.6
166.5,23419,-158,84.69,8.6
166.55,23456,-154,84.69,8.6
166.6,23361,-155,84.67,8.6
166.65,23432,-152,84.69,8.6
166.7,23344,-150,84.65,8.6
166.75,23427,-152,84.67,8.6
166.8,23386,-150,84.63,8.6
166.85,23376,-149,84.67,8.6
166.9,23432,-144,84.63,8.6
166.95,23370,-136,84.65,8.6
167,23451,-132,84.61,8.6
167.05,23367,-129,84.63,8.6
167.1,23414,-134,84.61,8.6
167.15,23367,-140,84.61,8.6
167.2,23400,-146,84.6,8.6
167.25,23335,-155,84.6,8.6
167.3,23401,-156,84.6,8.6
167.35,23254,-158,84.6,8.6
167.4,23369,-158,84.6,8.6
167.45,23245,-154,84.58,8.6
167.5,23357,-152,84.6,8.6
167.55,23251,-146,84.58,8.6
167.6,23262,-142,84.58,8.6
167.65,23307,-143,84.54,8.6
167.7,23236,-144,84.58,8.6
167.75,23293,-152,84.54,8.6
167.8,23249,-161,84.56,8.6
167.85,23266,-168,84.54,8.6
167.9,23232,-177,84.54,8.6
167.95,23304,-177,84.52,8.6
168,23232,-176,84.52,8.6
168.05,23241,-172,84.51,8.6
168.1,23146,-167,84.52,8.6
168.15,23270,-166,84.51,8.6
168.2,23105,-164,84.51,8.6
168.25,23202,-164,84.51,8.6
168.3,23146,-162,84.49,8.6
168.35,23161,-161,84.51,8.6
168.4,23170,-159,84.49,8.6
168.45,23114,-155,84.49,8.6
168.5,23171,-155,84.49,8.6
168.55,23102,-150,84.49,8.6
168.6,23151,-149,84.49,8.6
168.65,23104,-151,84.47,8.6
168.7,23125,-151,84.45,8.6
168.75,23037,-157,84.45,8.6
168.8,23103,-163,84.45,8.6
168.85,23016,-165,84.45,8.6
168.9,23046,-170,84.43,8.6
168.95,23079,-167,84.43,8.6
169,23041,-162,84.42,8.6
169.05,23101,-156,84.42,8.6
169.1,23059,-147,84.42,8.6
169.15,23065,-145,84.42,8.6
169.2,23016,-140,84.38,8.6
169.25,23064,-142,84.38,8.6
169.3,22974,-144,84.38,8.6
169.35,23037,-147,84.38,8.6
169.4,22975,-150,84.38,8.6
169.45,22980,-153,84.38,8.6
169.5,23024,-155,84.36,8.6
169.55,22974,-154,84.36,8.6
169.6,22996,-155,84.36,8.6
169.65,22951,-151,84.33,8.6
169.7,23013,-147,84.34,8.6
169.75,22897,-142,84.33,8.6
169.8,22977,-141,84.34,8.6
169.85,22865,-138,84.33,8.6
169.9,22963,-143,84.33,8.6
169.95,22923,-145,84.33,8.6
170,22905,-147,84.29,8.6
170.05,22939,-149,84.31,8.6
170.1,22906,-146,84.29,8.6
170.15,22917,-144,84.29,8.6
170.2,22874,-143,84.27,8.6
170.25,22905,-143,84.29,8.6
170.3,22850,-141,84.27,8.6
170.35,22897,-144,84.29,8.6
170.4,22794,-141,84.27,8.6
170.45,22857,-139,84.27,8.6
170.5,22849,-138,84.27,8.6
170.55,22790,-134,84.27,8.6
170.6,22826,-132,84.25,8.6
170.65,22812,-130,84.24,8.6
170.7,22822,-128,84.24,8.6
170.75,22765,-125,84.22,8.6
170.8,22812,-129,84.24,8.6
170.85,22741,-127,84.2,8.6
170.9,22805,-133,84.24,8.6
170.95,22767,-137,84.2,8.6
171,22745,-138,84.2,8.6
171.05,22818,-141,84.22,8.6
171.1,22757,-143,84.2,8.6
171.15,22794,-144,84.18,8.6
171.2,22718,-144,84.18,8.6
171.25,22778,-147,84.18,8.6
171.3,22671,-142,84.18,8.6
171.35,22747,-141,84.18,8.6
171.4,22711,-135,84.15,8.6
171.45,22716,-131,84.18,8.6
171.5,22757,-131,84.15,8.6
171.55,22698,-132,84.15,8.6
171.6,22762,-137,84.15,8.6
171.65,22671,-140,84.16,8.6
171.7,22766,-142,84.13,8.6
171.75,22608,-138,84.13,8.6
171.8,22738,-139,84.13,8.6
171.85,22654,-134,84.11,8.6
171.9,22626,-136,84.13,8.6
171.95,22672,-137,84.11,8.6
172,22643,-141,84.11,8.6
172.05,22650,-151,84.09,8.6
172.1,22590,-153,84.11,8.6
172.15,22671,-158,84.09,8.6
172.2,22519,-155,84.07,8.6
172.25,22647,-152,84.07,8.6
172.3,22555,-149,84.07,8.6
172.35,22570,-152,84.07,8.6
172.4,22590,-158,84.06,8.6
172.45,22600,-161,84.07,8.6
172.5,22576,-168,84.06,8.6
172.55,22533,-168,84.06,8.6
172.6,22550,-166,84.06,8.6
172.65,22452,-163,84.06,8.6
172.7,22605,-161,84.04,8.6
172.75,22492,-158,84.02,8.6
172.8,22500,-157,84.02,8.6
172.85,22498,-159,84.02,8.6
172.9,22540,-158,84,8.6
172.95,22543,-159,84.02,8.6
173,22411,-158,83.98,8.6
173.05,22529,-157,83.98,8.6
173.1,22421,-157,83.97,8.6
173.15,22428,-156,83.98,8.6
173.2,22472,-155,83.98,8.6
173.25,22429,-154,83.97,8.6
173.3,22460,-154,83.97,8.6
173.35,22351,-155,83.95,8.6
